Date,Open,High,Low,Close,Adj Close,Volume
2022-01-26,5.700000,5.710000,5.510000,5.580000,5.504877,30882900
2022-01-27,5.640000,5.690000,5.550000,5.590000,5.514742,44196400
2022-01-28,5.630000,5.720000,5.510000,5.720000,5.642992,33370700
2022-01-31,5.800000,5.930000,5.790000,5.900000,5.820569,25122600
2022-02-01,5.920000,5.950000,5.860000,5.940000,5.860030,25378700
2022-02-02,5.950000,6.000000,5.930000,5.970000,5.889626,31203900
2022-02-03,5.840000,5.910000,5.720000,5.720000,5.642992,32235300
2022-02-04,5.730000,5.780000,5.660000,5.710000,5.633126,24880000
2022-02-07,5.650000,5.770000,5.650000,5.730000,5.652857,23069500
2022-02-08,5.670000,5.720000,5.660000,5.690000,5.613396,15663800
2022-02-09,5.730000,5.770000,5.710000,5.770000,5.692318,13622400
2022-02-10,5.670000,5.770000,5.630000,5.650000,5.573935,21150500
2022-02-11,5.670000,5.740000,5.520000,5.540000,5.465415,28640500
2022-02-14,5.480000,5.500000,5.360000,5.430000,5.356896,27289200
2022-02-15,5.510000,5.620000,5.510000,5.600000,5.524608,29911500
2022-02-16,5.740000,5.850000,5.740000,5.840000,5.761376,27841300
2022-02-17,5.740000,5.780000,5.620000,5.650000,5.573935,21700700
2022-02-18,5.690000,5.710000,5.610000,5.660000,5.583799,26626000
2022-02-22,5.510000,5.600000,5.440000,5.510000,5.435819,33156700
2022-02-23,5.560000,5.580000,5.370000,5.380000,5.307570,40536600
2022-02-24,5.130000,5.400000,5.120000,5.390000,5.317435,46599900
2022-02-25,5.440000,5.490000,5.410000,5.440000,5.366762,38478900
2022-02-28,5.340000,5.420000,5.270000,5.350000,5.277973,36567100
2022-03-01,5.290000,5.310000,5.140000,5.180000,5.110262,37545500
2022-03-02,5.230000,5.370000,5.180000,5.330000,5.258242,28706000
2022-03-03,5.150000,5.170000,4.940000,4.960000,4.893224,51214000
2022-03-04,4.750000,4.850000,4.740000,4.800000,4.735378,34027800
2022-03-07,4.760000,4.780000,4.510000,4.530000,4.469013,47979400
2022-03-08,4.720000,4.820000,4.610000,4.710000,4.646589,50710900
2022-03-09,4.900000,4.960000,4.840000,4.910000,4.843897,36989000
2022-03-10,4.860000,4.920000,4.800000,4.850000,4.784704,25449600
2022-03-11,4.960000,4.980000,4.810000,4.810000,4.745244,24625700
2022-03-14,5.050000,5.100000,4.980000,5.020000,4.952416,36673600
2022-03-15,5.070000,5.100000,5.020000,5.100000,5.031339,26503800
2022-03-16,5.240000,5.260000,5.100000,5.260000,5.189185,32842100
2022-03-17,5.270000,5.330000,5.240000,5.320000,5.248377,22962000
2022-03-18,5.220000,5.340000,5.220000,5.330000,5.258242,20828300
2022-03-21,5.330000,5.360000,5.260000,5.300000,5.228647,20785300
2022-03-22,5.360000,5.390000,5.320000,5.370000,5.297704,25156700
2022-03-23,5.310000,5.340000,5.250000,5.280000,5.208916,17479200
2022-03-24,5.300000,5.360000,5.280000,5.340000,5.268107,17752300
2022-03-25,5.330000,5.380000,5.310000,5.370000,5.297704,18601200
2022-03-28,5.370000,5.400000,5.320000,5.390000,5.317435,17026300
2022-03-29,5.560000,5.580000,5.470000,5.530000,5.455550,23298200
2022-03-30,5.550000,5.600000,5.530000,5.530000,5.455550,25986500
2022-03-31,5.520000,5.540000,5.460000,5.460000,5.386492,18254600
2022-04-01,5.530000,5.550000,5.480000,5.550000,5.475280,17550400
2022-04-04,5.570000,5.590000,5.550000,5.590000,5.514742,14702400
2022-04-05,5.560000,5.570000,5.500000,5.520000,5.445684,26184200
2022-04-06,5.460000,5.470000,5.360000,5.410000,5.337165,24163800
2022-04-07,5.430000,5.450000,5.350000,5.440000,5.366762,22521000
2022-04-08,5.410000,5.450000,5.360000,5.370000,5.297704,16916400
2022-04-11,5.330000,5.360000,5.280000,5.290000,5.218781,19077300
2022-04-12,5.270000,5.310000,5.150000,5.180000,5.110262,22544600
2022-04-13,5.220000,5.250000,5.180000,5.250000,5.179320,22584400
2022-04-14,5.240000,5.270000,5.100000,5.110000,5.041204,21080800
2022-04-18,5.070000,5.130000,5.030000,5.100000,5.031339,15062300
2022-04-19,5.150000,5.230000,5.140000,5.200000,5.129992,24988700
2022-04-20,5.330000,5.350000,5.290000,5.330000,5.258242,28273200
2022-04-21,5.400000,5.410000,5.270000,5.270000,5.199050,30061800
2022-04-22,5.280000,5.280000,5.120000,5.140000,5.070800,34457000
2022-04-25,5.120000,5.220000,5.080000,5.210000,5.139858,40947400
2022-04-26,5.210000,5.220000,5.080000,5.090000,5.021474,31870800
2022-04-27,5.070000,5.110000,5.000000,5.040000,4.972147,45674900
2022-04-28,5.030000,5.040000,4.750000,4.900000,4.834031,60763600
2022-04-29,5.060000,5.120000,5.030000,5.040000,4.972147,42409400
2022-05-02,4.970000,5.140000,4.960000,5.130000,5.082111,56168800
2022-05-03,5.140000,5.280000,5.130000,5.230000,5.181177,46478000
2022-05-04,5.190000,5.340000,5.160000,5.330000,5.280243,28011200
2022-05-05,5.180000,5.220000,5.070000,5.110000,5.062297,45501500
2022-05-06,5.040000,5.050000,4.930000,4.960000,4.913697,42865200
2022-05-09,4.850000,4.890000,4.760000,4.780000,4.735378,38416100
2022-05-10,4.840000,4.860000,4.730000,4.810000,4.765098,39593100
2022-05-11,4.800000,4.890000,4.690000,4.690000,4.646218,47786100
2022-05-12,4.630000,4.720000,4.580000,4.670000,4.626405,48509900
2022-05-13,4.790000,4.910000,4.790000,4.880000,4.834444,25335500
2022-05-16,4.880000,4.920000,4.840000,4.880000,4.834444,31238000
2022-05-17,4.960000,5.050000,4.950000,5.040000,4.992951,26692600
2022-05-18,5.000000,5.020000,4.830000,4.860000,4.814631,35275200
2022-05-19,4.770000,4.870000,4.730000,4.800000,4.755191,41833300
2022-05-20,4.880000,4.900000,4.720000,4.830000,4.784911,36037700
2022-05-23,4.880000,4.960000,4.840000,4.930000,4.883977,30988400
2022-05-24,4.900000,4.930000,4.860000,4.900000,4.854258,33970800
2022-05-25,4.880000,4.960000,4.860000,4.930000,4.883977,33097900
2022-05-26,4.940000,5.110000,4.940000,5.090000,5.042484,36661500
2022-05-27,5.100000,5.150000,5.070000,5.140000,5.092017,19403100
2022-05-31,5.040000,5.070000,4.990000,5.010000,4.963231,33552200
2022-06-01,5.010000,5.040000,4.920000,4.970000,4.923604,38040600
2022-06-02,4.990000,5.090000,4.960000,5.090000,5.042484,28923800
2022-06-03,5.030000,5.060000,5.000000,5.040000,4.992951,29687900
2022-06-06,5.060000,5.090000,4.990000,5.000000,4.953324,32119400
2022-06-07,4.990000,5.070000,4.960000,5.070000,5.022671,28128000
2022-06-08,5.010000,5.050000,4.990000,5.010000,4.963231,24280400
2022-06-09,4.950000,4.980000,4.850000,4.850000,4.804724,35493900
2022-06-10,4.740000,4.760000,4.680000,4.700000,4.656124,45863300
2022-06-13,4.630000,4.670000,4.560000,4.570000,4.527338,46380400
2022-06-14,4.760000,4.780000,4.630000,4.670000,4.626405,41501400
2022-06-15,4.710000,4.820000,4.660000,4.760000,4.715565,41937200
2022-06-16,4.620000,4.650000,4.560000,4.580000,4.537245,51041800
2022-06-17,4.650000,4.670000,4.550000,4.590000,4.547152,53596800
2022-06-21,4.730000,4.780000,4.700000,4.710000,4.666031,28100300
2022-06-22,4.680000,4.740000,4.670000,4.680000,4.636311,38534800
2022-06-23,4.640000,4.680000,4.580000,4.670000,4.626405,41369400
2022-06-24,4.690000,4.830000,4.680000,4.810000,4.765098,22890000
2022-06-27,4.840000,4.870000,4.780000,4.820000,4.775005,30702300
2022-06-28,4.840000,4.870000,4.740000,4.750000,4.705657,31195000
2022-06-29,4.760000,4.770000,4.680000,4.710000,4.666031,30976400
2022-06-30,4.600000,4.650000,4.550000,4.610000,4.566965,29242000
2022-07-01,4.610000,4.660000,4.540000,4.660000,4.616498,31178700
2022-07-05,4.470000,4.550000,4.410000,4.550000,4.507525,39648300
2022-07-06,4.510000,4.580000,4.480000,4.560000,4.517432,27760300
2022-07-07,4.580000,4.640000,4.570000,4.630000,4.586778,15795400
2022-07-08,4.610000,4.690000,4.590000,4.650000,4.606592,15861400
2022-07-11,4.590000,4.660000,4.580000,4.610000,4.566965,19140000
2022-07-12,4.600000,4.650000,4.560000,4.570000,4.527338,21726900
2022-07-13,4.520000,4.610000,4.510000,4.600000,4.557058,24229500
2022-07-14,4.440000,4.470000,4.370000,4.460000,4.418365,29844500
2022-07-15,4.530000,4.610000,4.500000,4.610000,4.566965,19344900
2022-07-18,4.630000,4.660000,4.560000,4.570000,4.527338,23160100
2022-07-19,4.570000,4.690000,4.560000,4.680000,4.636311,20809600
2022-07-20,4.680000,4.720000,4.640000,4.700000,4.656124,22249300
2022-07-21,4.970000,5.140000,4.960000,5.120000,5.072204,37441000
2022-07-22,5.090000,5.160000,5.080000,5.100000,5.052390,25884900
2022-07-25,5.120000,5.170000,5.080000,5.110000,5.062297,23800700
2022-07-26,5.080000,5.090000,5.030000,5.040000,4.992951,17309100
2022-07-27,5.120000,5.210000,5.100000,5.170000,5.121737,23703400
2022-07-28,5.150000,5.200000,5.130000,5.200000,5.151457,18611600
2022-07-29,5.190000,5.200000,5.150000,5.180000,5.131643,16225000
2022-08-01,5.220000,5.270000,5.190000,5.230000,5.181177,27484300
2022-08-02,5.170000,5.210000,5.150000,5.150000,5.101924,29076500
2022-08-03,5.170000,5.220000,5.150000,5.220000,5.171270,24190200
2022-08-04,5.210000,5.260000,5.200000,5.230000,5.181177,22341600
2022-08-05,5.150000,5.260000,5.140000,5.260000,5.210897,30402400
2022-08-08,5.220000,5.280000,5.180000,5.200000,5.151457,26467600
2022-08-09,5.180000,5.190000,5.070000,5.080000,5.032577,25100300
2022-08-10,5.200000,5.220000,5.160000,5.210000,5.161364,17977300
2022-08-11,5.210000,5.250000,5.190000,5.210000,5.161364,21254200
2022-08-12,5.170000,5.210000,5.160000,5.210000,5.161364,16518900
2022-08-15,5.100000,5.130000,5.060000,5.110000,5.062297,22269500
2022-08-16,5.100000,5.180000,5.090000,5.170000,5.121737,21870800
2022-08-17,5.120000,5.130000,5.020000,5.060000,5.012764,25897200
2022-08-18,5.070000,5.130000,5.040000,5.130000,5.082111,15329500
2022-08-19,5.050000,5.080000,5.000000,5.040000,4.992951,27616300
2022-08-22,4.950000,4.960000,4.910000,4.950000,4.903790,27471700
2022-08-23,4.910000,5.010000,4.910000,4.940000,4.893884,35087100
2022-08-24,4.910000,4.990000,4.900000,4.950000,4.903790,25349200
2022-08-25,4.980000,5.070000,4.970000,5.070000,5.022671,26456700
2022-08-26,5.020000,5.060000,4.870000,4.870000,4.824538,44135600
2022-08-29,4.820000,4.860000,4.800000,4.810000,4.765098,32945500
2022-08-30,4.860000,4.880000,4.790000,4.820000,4.775005,25572400
2022-08-31,5.040000,5.090000,5.030000,5.050000,5.002857,39526900
2022-09-01,5.000000,5.020000,4.910000,4.980000,4.933511,29130100
2022-09-02,5.050000,5.080000,4.920000,4.930000,4.883977,34458000
2022-09-06,4.970000,4.980000,4.880000,4.920000,4.874071,30641000
2022-09-07,4.940000,5.010000,4.910000,5.000000,4.953324,21416600
2022-09-08,4.920000,5.010000,4.900000,5.000000,4.953324,23650700
2022-09-09,5.050000,5.100000,5.040000,5.070000,5.022671,17638500
2022-09-12,5.140000,5.190000,5.110000,5.130000,5.082111,21401800
2022-09-13,5.070000,5.090000,4.960000,4.960000,4.913697,23910300
2022-09-14,4.940000,4.980000,4.890000,4.940000,4.893884,24689800
2022-09-15,4.910000,4.940000,4.860000,4.870000,4.824538,22873500
2022-09-16,4.730000,4.770000,4.590000,4.630000,4.586778,58161100
2022-09-19,4.550000,4.690000,4.550000,4.680000,4.636311,25387800
2022-09-20,4.580000,4.630000,4.560000,4.590000,4.547152,13963600
2022-09-21,4.550000,4.630000,4.500000,4.500000,4.457992,19343200
2022-09-22,4.490000,4.500000,4.420000,4.440000,4.398551,23289000
2022-09-23,4.290000,4.320000,4.220000,4.260000,4.220232,32212500
2022-09-26,4.240000,4.300000,4.200000,4.240000,4.200418,23056400
2022-09-27,4.290000,4.320000,4.190000,4.220000,4.180605,24358700
2022-09-28,4.260000,4.370000,4.240000,4.360000,4.319298,22930100
2022-09-29,4.280000,4.290000,4.210000,4.280000,4.240046,19736200
2022-09-30,4.260000,4.340000,4.260000,4.270000,4.230138,16814300
2022-10-03,4.360000,4.450000,4.330000,4.390000,4.349019,22992300
2022-10-04,4.540000,4.620000,4.530000,4.610000,4.566965,21365700
2022-10-05,4.540000,4.610000,4.510000,4.560000,4.517432,17768000
2022-10-06,4.510000,4.550000,4.480000,4.510000,4.467898,18371200
2022-10-07,4.440000,4.450000,4.390000,4.420000,4.378738,19125100
2022-10-10,4.410000,4.420000,4.320000,4.350000,4.309392,15831700
2022-10-11,4.360000,4.400000,4.290000,4.310000,4.269765,21482800
2022-10-12,4.370000,4.410000,4.350000,4.350000,4.309392,19241100
2022-10-13,4.360000,4.540000,4.320000,4.520000,4.477805,38366500
2022-10-14,4.550000,4.570000,4.430000,4.450000,4.408458,29990100
2022-10-17,4.610000,4.660000,4.560000,4.580000,4.537245,39444600
2022-10-18,4.720000,4.730000,4.620000,4.650000,4.606592,46038800
2022-10-19,4.610000,4.640000,4.530000,4.560000,4.517432,34254500
2022-10-20,4.230000,4.330000,4.080000,4.160000,4.121165,62443200
2022-10-21,4.140000,4.250000,4.130000,4.250000,4.210325,36983900
2022-10-24,4.280000,4.340000,4.240000,4.290000,4.270046,38255600
2022-10-25,4.340000,4.460000,4.320000,4.410000,4.389488,31484900
2022-10-26,4.410000,4.490000,4.410000,4.430000,4.409395,30466100
2022-10-27,4.460000,4.480000,4.360000,4.360000,4.339721,25420500
2022-10-28,4.400000,4.450000,4.360000,4.440000,4.419349,20281800
2022-10-31,4.380000,4.440000,4.370000,4.400000,4.379535,20751600
2022-11-01,4.440000,4.470000,4.390000,4.420000,4.399442,26239700
2022-11-02,4.400000,4.480000,4.330000,4.340000,4.319814,22668100
2022-11-03,4.280000,4.290000,4.220000,4.220000,4.200372,25378600
2022-11-04,4.340000,4.400000,4.300000,4.370000,4.349674,27027400
2022-11-07,4.380000,4.430000,4.360000,4.410000,4.389488,16964900
2022-11-08,4.490000,4.520000,4.420000,4.460000,4.439256,30153200
2022-11-09,4.440000,4.480000,4.380000,4.380000,4.359628,20954100
2022-11-10,4.560000,4.650000,4.520000,4.640000,4.618418,27145400
2022-11-11,4.660000,4.780000,4.640000,4.750000,4.727907,24509000
2022-11-14,4.740000,4.790000,4.720000,4.740000,4.717953,19614000
2022-11-15,4.810000,4.870000,4.750000,4.800000,4.777675,36392600
2022-11-16,4.790000,4.800000,4.700000,4.710000,4.688093,21253000
2022-11-17,4.640000,4.740000,4.640000,4.730000,4.708000,29736200
2022-11-18,4.800000,4.840000,4.780000,4.790000,4.767721,19713400
2022-11-21,4.710000,4.760000,4.700000,4.710000,4.688093,18587100
2022-11-22,4.730000,4.780000,4.730000,4.780000,4.757768,12850000
2022-11-23,4.790000,4.840000,4.780000,4.790000,4.767721,14094600
2022-11-25,4.810000,4.850000,4.800000,4.820000,4.797582,8939500
2022-11-28,4.790000,4.800000,4.690000,4.700000,4.678139,15059300
2022-11-29,4.700000,4.740000,4.680000,4.740000,4.717953,18886600
2022-11-30,4.760000,4.930000,4.730000,4.930000,4.907070,28737400
2022-12-01,5.000000,5.020000,4.970000,5.000000,4.976744,21165600
2022-12-02,5.000000,5.080000,5.000000,5.050000,5.026512,17839200
2022-12-05,4.990000,5.020000,4.930000,4.940000,4.917023,17868800
2022-12-06,4.930000,4.930000,4.840000,4.870000,4.847349,12124100
2022-12-07,4.830000,4.870000,4.790000,4.820000,4.797582,12609100
2022-12-08,4.790000,4.910000,4.780000,4.900000,4.877209,16289200
2022-12-09,4.930000,4.960000,4.880000,4.890000,4.867256,12798300
2022-12-12,4.880000,4.950000,4.840000,4.930000,4.907070,16219900
2022-12-13,5.100000,5.110000,4.960000,4.990000,4.966790,29738000
2022-12-14,4.960000,5.040000,4.950000,4.990000,4.966790,18442200
2022-12-15,4.930000,4.940000,4.790000,4.790000,4.767721,20198600
2022-12-16,4.650000,4.680000,4.590000,4.630000,4.608465,24790700
2022-12-19,4.650000,4.670000,4.580000,4.600000,4.578604,15722400
2022-12-20,4.580000,4.620000,4.580000,4.580000,4.558698,12170400
2022-12-21,4.600000,4.640000,4.580000,4.640000,4.618418,11778600
2022-12-22,4.600000,4.630000,4.550000,4.610000,4.588558,13842700
2022-12-23,4.600000,4.640000,4.590000,4.640000,4.618418,14380800
2022-12-27,4.620000,4.660000,4.600000,4.620000,4.598511,10887300
2022-12-28,4.600000,4.630000,4.560000,4.560000,4.538791,13125000
2022-12-29,4.610000,4.690000,4.600000,4.680000,4.658232,9429600
2022-12-30,4.630000,4.650000,4.600000,4.640000,4.618418,11280000
